,term,term_d,rate
2011-12-21,0d,0.0,1.8044
2011-12-21,1m,0.08,2.3313
2011-12-21,2m,0.17,2.6475
2011-12-21,3m,0.25,2.6431
2011-12-21,6m,0.5,2.5922
2011-12-21,9m,0.75,2.6215
2011-12-21,1y,1.0,2.7316
2011-12-21,2y,2.0,2.8487
2011-12-21,3y,3.0,2.9451
2011-12-21,4y,4.0,3.0605
2011-12-21,5y,5.0,3.0834
2011-12-21,6y,6.0,3.3472
2011-12-21,7y,7.0,3.3861
2011-12-21,8y,8.0,3.47
2011-12-21,9y,9.0,3.4692
2011-12-21,10y,10.0,3.4709
2011-12-21,15y,15.0,3.7307
2011-12-21,20y,20.0,3.9541
2011-12-21,30y,30.0,4.0699
2011-12-21,40y,40.0,4.1581
2011-12-21,50y,50.0,4.2483
