,term,term_d,rate
2013-09-04,0d,0.0,2.2647
2013-09-04,1m,0.08,3.3982
2013-09-04,2m,0.17,3.5524
2013-09-04,3m,0.25,3.6938
2013-09-04,6m,0.5,3.6343
2013-09-04,9m,0.75,3.6013
2013-09-04,1y,1.0,3.5980000000000003
2013-09-04,2y,2.0,3.9008
2013-09-04,3y,3.0,3.9002
2013-09-04,4y,4.0,3.9516
2013-09-04,5y,5.0,3.9739999999999998
2013-09-04,6y,6.0,4.0196
2013-09-04,7y,7.0,4.0201
2013-09-04,8y,8.0,4.0289
2013-09-04,9y,9.0,4.0548
2013-09-04,10y,10.0,4.055
2013-09-04,15y,15.0,4.1352
2013-09-04,20y,20.0,4.3381
2013-09-04,30y,30.0,4.3594
2013-09-04,40y,40.0,4.3807
2013-09-04,50y,50.0,4.3996
