,term,term_d,rate
2014-04-09,0d,0.0,1.7867
2014-04-09,1m,0.08,2.8947
2014-04-09,2m,0.17,3.0034
2014-04-09,3m,0.25,3.0047
2014-04-09,6m,0.5,3.1128
2014-04-09,9m,0.75,3.136
2014-04-09,1y,1.0,3.2659
2014-04-09,2y,2.0,3.6006
2014-04-09,3y,3.0,3.9873
2014-04-09,4y,4.0,4.2163
2014-04-09,5y,5.0,4.1941
2014-04-09,6y,6.0,4.5246
2014-04-09,7y,7.0,4.3801
2014-04-09,8y,8.0,4.4682
2014-04-09,9y,9.0,4.5415
2014-04-09,10y,10.0,4.4771
2014-04-09,15y,15.0,4.7132
2014-04-09,20y,20.0,4.9452
2014-04-09,30y,30.0,5.043
2014-04-09,40y,40.0,5.1281
2014-04-09,50y,50.0,5.1823
