,term,term_d,rate
2011-06-14,0d,0.0,2.8158
2011-06-14,1m,0.08,2.9151
2011-06-14,2m,0.17,3.0125
2011-06-14,3m,0.25,3.0461
2011-06-14,6m,0.5,3.0722
2011-06-14,9m,0.75,3.0966
2011-06-14,1y,1.0,3.1552
2011-06-14,2y,2.0,3.275
2011-06-14,3y,3.0,3.4336
2011-06-14,4y,4.0,3.4832
2011-06-14,5y,5.0,3.5701
2011-06-14,6y,6.0,3.6815
2011-06-14,7y,7.0,3.7454
2011-06-14,8y,8.0,3.8252
2011-06-14,9y,9.0,3.9008
2011-06-14,10y,10.0,3.9406
2011-06-14,15y,15.0,4.1013
2011-06-14,20y,20.0,4.2285
2011-06-14,30y,30.0,4.3794
2011-06-14,40y,40.0,4.463
2011-06-14,50y,50.0,4.5375
