,term,term_d,rate
2013-10-28,0d,0.0,3.5436
2013-10-28,1m,0.08,4.1848
2013-10-28,2m,0.17,3.8077
2013-10-28,3m,0.25,3.7859
2013-10-28,6m,0.5,3.5838
2013-10-28,9m,0.75,3.7439999999999998
2013-10-28,1y,1.0,3.7649
2013-10-28,2y,2.0,3.8886
2013-10-28,3y,3.0,3.9587
2013-10-28,4y,4.0,4.0175
2013-10-28,5y,5.0,4.0659
2013-10-28,6y,6.0,4.163
2013-10-28,7y,7.0,4.1501
2013-10-28,8y,8.0,4.1544
2013-10-28,9y,9.0,4.1789
2013-10-28,10y,10.0,4.204
2013-10-28,15y,15.0,4.4247
2013-10-28,20y,20.0,4.6285
2013-10-28,30y,30.0,4.7695
2013-10-28,40y,40.0,4.8207
2013-10-28,50y,50.0,4.8506
