,term,term_d,rate
2014-09-02,0d,0.0,2.3737
2014-09-02,1m,0.08,3.3621
2014-09-02,2m,0.17,3.4893
2014-09-02,3m,0.25,3.5181
2014-09-02,6m,0.5,3.8202
2014-09-02,9m,0.75,3.7794
2014-09-02,1y,1.0,3.7937
2014-09-02,2y,2.0,3.9146
2014-09-02,3y,3.0,3.9497
2014-09-02,4y,4.0,3.9555
2014-09-02,5y,5.0,3.9728
2014-09-02,6y,6.0,4.0536
2014-09-02,7y,7.0,4.1608
2014-09-02,8y,8.0,4.2081
2014-09-02,9y,9.0,4.2306
2014-09-02,10y,10.0,4.249
2014-09-02,15y,15.0,4.4333
2014-09-02,20y,20.0,4.6218
2014-09-02,30y,30.0,4.7732
2014-09-02,40y,40.0,4.8543
2014-09-02,50y,50.0,4.8985
