,term,term_d,rate
2014-09-09,0d,0.0,2.3427
2014-09-09,1m,0.08,3.2841
2014-09-09,2m,0.17,3.4882
2014-09-09,3m,0.25,3.5119
2014-09-09,6m,0.5,3.7219
2014-09-09,9m,0.75,3.7572
2014-09-09,1y,1.0,3.7948
2014-09-09,2y,2.0,3.9185
2014-09-09,3y,3.0,3.9760000000000004
2014-09-09,4y,4.0,3.9809
2014-09-09,5y,5.0,3.9835
2014-09-09,6y,6.0,4.0739
2014-09-09,7y,7.0,4.2066
2014-09-09,8y,8.0,4.2345
2014-09-09,9y,9.0,4.256
2014-09-09,10y,10.0,4.2868
2014-09-09,15y,15.0,4.4699
2014-09-09,20y,20.0,4.6584
2014-09-09,30y,30.0,4.7996
2014-09-09,40y,40.0,4.8807
2014-09-09,50y,50.0,4.9249
