,term,term_d,rate
2013-12-05,0d,0.0,2.8627
2013-12-05,1m,0.08,4.5398
2013-12-05,2m,0.17,4.41
2013-12-05,3m,0.25,4.4867
2013-12-05,6m,0.5,4.1605
2013-12-05,9m,0.75,4.1586
2013-12-05,1y,1.0,4.0341
2013-12-05,2y,2.0,4.2923
2013-12-05,3y,3.0,4.3693
2013-12-05,4y,4.0,4.4381
2013-12-05,5y,5.0,4.3736
2013-12-05,6y,6.0,4.519
2013-12-05,7y,7.0,4.4851
2013-12-05,8y,8.0,4.4967
2013-12-05,9y,9.0,4.5177
2013-12-05,10y,10.0,4.4962
2013-12-05,15y,15.0,4.7332
2013-12-05,20y,20.0,4.9464
2013-12-05,30y,30.0,5.0144
2013-12-05,40y,40.0,5.1419
2013-12-05,50y,50.0,5.1968
