,term,term_d,rate
2012-03-15,0d,0.0,1.5969
2012-03-15,1m,0.08,2.3791
2012-03-15,2m,0.17,2.8526
2012-03-15,3m,0.25,2.8588
2012-03-15,6m,0.5,2.8211
2012-03-15,9m,0.75,2.8409
2012-03-15,1y,1.0,2.8872
2012-03-15,2y,2.0,2.9791
2012-03-15,3y,3.0,2.9953
2012-03-15,4y,4.0,3.1611
2012-03-15,5y,5.0,3.1902
2012-03-15,6y,6.0,3.3953
2012-03-15,7y,7.0,3.4555
2012-03-15,8y,8.0,3.5481
2012-03-15,9y,9.0,3.5595
2012-03-15,10y,10.0,3.5589
2012-03-15,15y,15.0,3.7848
2012-03-15,20y,20.0,4.0232
2012-03-15,30y,30.0,4.1572
2012-03-15,40y,40.0,4.2401
2012-03-15,50y,50.0,4.3383
