,term,term_d,rate
2012-07-24,0d,0.0,1.8964
2012-07-24,1m,0.08,1.9724
2012-07-24,2m,0.17,2.0485
2012-07-24,3m,0.25,2.1389
2012-07-24,6m,0.5,2.1502
2012-07-24,9m,0.75,2.2291
2012-07-24,1y,1.0,2.2891
2012-07-24,2y,2.0,2.2996
2012-07-24,3y,3.0,2.4009
2012-07-24,4y,4.0,2.6167
2012-07-24,5y,5.0,2.8106
2012-07-24,6y,6.0,2.9781
2012-07-24,7y,7.0,3.0647
2012-07-24,8y,8.0,3.2573
2012-07-24,9y,9.0,3.273
2012-07-24,10y,10.0,3.2759
2012-07-24,15y,15.0,3.6097
2012-07-24,20y,20.0,3.8908
2012-07-24,30y,30.0,4.1049
2012-07-24,40y,40.0,4.1632
2012-07-24,50y,50.0,4.232
