,term,term_d,rate
2013-10-11,0d,0.0,2.2596
2013-10-11,1m,0.08,3.8558
2013-10-11,2m,0.17,3.7521
2013-10-11,3m,0.25,3.5177
2013-10-11,6m,0.5,3.4107
2013-10-11,9m,0.75,3.5127
2013-10-11,1y,1.0,3.5427
2013-10-11,2y,2.0,3.6849
2013-10-11,3y,3.0,3.7933
2013-10-11,4y,4.0,3.8389
2013-10-11,5y,5.0,3.8838
2013-10-11,6y,6.0,4.0169999999999995
2013-10-11,7y,7.0,4.0195
2013-10-11,8y,8.0,4.0148
2013-10-11,9y,9.0,4.0206
2013-10-11,10y,10.0,4.0265
2013-10-11,15y,15.0,4.2853
2013-10-11,20y,20.0,4.4891
2013-10-11,30y,30.0,4.6999
2013-10-11,40y,40.0,4.7429
2013-10-11,50y,50.0,4.7578
