,term,term_d,rate
2012-01-12,0d,0.0,2.3206
2012-01-12,1m,0.08,2.5821
2012-01-12,2m,0.17,2.7395
2012-01-12,3m,0.25,2.74
2012-01-12,6m,0.5,2.7457
2012-01-12,9m,0.75,2.7546
2012-01-12,1y,1.0,2.7841
2012-01-12,2y,2.0,2.8424
2012-01-12,3y,3.0,2.8761
2012-01-12,4y,4.0,2.971
2012-01-12,5y,5.0,3.0376
2012-01-12,6y,6.0,3.2794
2012-01-12,7y,7.0,3.2924
2012-01-12,8y,8.0,3.3987
2012-01-12,9y,9.0,3.3988
2012-01-12,10y,10.0,3.4019999999999997
2012-01-12,15y,15.0,3.7021
2012-01-12,20y,20.0,3.9451
2012-01-12,30y,30.0,4.0397
2012-01-12,40y,40.0,4.1397
2012-01-12,50y,50.0,4.229
