,term,term_d,rate
2012-12-06,0d,0.0,1.7545
2012-12-06,1m,0.08,2.4046
2012-12-06,2m,0.17,2.8519
2012-12-06,3m,0.25,2.8714
2012-12-06,6m,0.5,2.8574
2012-12-06,9m,0.75,2.8742
2012-12-06,1y,1.0,2.8986
2012-12-06,2y,2.0,3.1295
2012-12-06,3y,3.0,3.1538
2012-12-06,4y,4.0,3.1946
2012-12-06,5y,5.0,3.2912
2012-12-06,6y,6.0,3.3791
2012-12-06,7y,7.0,3.469
2012-12-06,8y,8.0,3.5052
2012-12-06,9y,9.0,3.5355
2012-12-06,10y,10.0,3.5580000000000003
2012-12-06,15y,15.0,3.8475
2012-12-06,20y,20.0,4.1004
2012-12-06,30y,30.0,4.2
2012-12-06,40y,40.0,4.2855
2012-12-06,50y,50.0,4.3518
