,term,term_d,rate
2011-06-13,0d,0.0,2.8341
2011-06-13,1m,0.08,2.9169
2011-06-13,2m,0.17,2.9825
2011-06-13,3m,0.25,2.9961
2011-06-13,6m,0.5,3.017
2011-06-13,9m,0.75,3.0412
2011-06-13,1y,1.0,3.1185
2011-06-13,2y,2.0,3.2168
2011-06-13,3y,3.0,3.4005
2011-06-13,4y,4.0,3.443
2011-06-13,5y,5.0,3.5245
2011-06-13,6y,6.0,3.648
2011-06-13,7y,7.0,3.7151
2011-06-13,8y,8.0,3.7978
2011-06-13,9y,9.0,3.8744
2011-06-13,10y,10.0,3.9036
2011-06-13,15y,15.0,4.0838
2011-06-13,20y,20.0,4.211
2011-06-13,30y,30.0,4.3619
2011-06-13,40y,40.0,4.4455
2011-06-13,50y,50.0,4.52
