,term,term_d,rate
2012-02-28,0d,0.0,1.7309
2012-02-28,1m,0.08,2.4444
2012-02-28,2m,0.17,2.9673
2012-02-28,3m,0.25,2.9673
2012-02-28,6m,0.5,2.9196
2012-02-28,9m,0.75,2.9265
2012-02-28,1y,1.0,2.9468
2012-02-28,2y,2.0,3.0129
2012-02-28,3y,3.0,3.0693
2012-02-28,4y,4.0,3.1629
2012-02-28,5y,5.0,3.2274
2012-02-28,6y,6.0,3.3979
2012-02-28,7y,7.0,3.4647
2012-02-28,8y,8.0,3.5391
2012-02-28,9y,9.0,3.5444
2012-02-28,10y,10.0,3.5464
2012-02-28,15y,15.0,3.786
2012-02-28,20y,20.0,4.0288
2012-02-28,30y,30.0,4.1265
2012-02-28,40y,40.0,4.2303
2012-02-28,50y,50.0,4.329
