,term,term_d,rate
2014-09-03,0d,0.0,2.3507
2014-09-03,1m,0.08,3.2991
2014-09-03,2m,0.17,3.5238
2014-09-03,3m,0.25,3.5481
2014-09-03,6m,0.5,3.7664
2014-09-03,9m,0.75,3.761
2014-09-03,1y,1.0,3.8193
2014-09-03,2y,2.0,3.912
2014-09-03,3y,3.0,3.9616
2014-09-03,4y,4.0,3.968
2014-09-03,5y,5.0,3.9892
2014-09-03,6y,6.0,4.0738
2014-09-03,7y,7.0,4.1867
2014-09-03,8y,8.0,4.2283
2014-09-03,9y,9.0,4.2455
2014-09-03,10y,10.0,4.263999999999999
2014-09-03,15y,15.0,4.4483
2014-09-03,20y,20.0,4.6368
2014-09-03,30y,30.0,4.7882
2014-09-03,40y,40.0,4.8693
2014-09-03,50y,50.0,4.9135
