,term,term_d,rate
2015-08-03,0d,0.0,0.8814
2015-08-03,1m,0.08,1.7557
2015-08-03,2m,0.17,2.1916
2015-08-03,3m,0.25,2.2003
2015-08-03,6m,0.5,2.2314
2015-08-03,9m,0.75,2.2388
2015-08-03,1y,1.0,2.3038
2015-08-03,2y,2.0,2.5997
2015-08-03,3y,3.0,2.8888
2015-08-03,4y,4.0,3.0663
2015-08-03,5y,5.0,3.2048
2015-08-03,6y,6.0,3.3795
2015-08-03,7y,7.0,3.4613
2015-08-03,8y,8.0,3.4672
2015-08-03,9y,9.0,3.4696
2015-08-03,10y,10.0,3.47
2015-08-03,15y,15.0,3.6801
2015-08-03,20y,20.0,3.7902
2015-08-03,30y,30.0,3.9329
2015-08-03,40y,40.0,3.9886
2015-08-03,50y,50.0,4.0344
