,term,term_d,rate
2013-12-20,0d,0.0,2.9487
2013-12-20,1m,0.08,5.2702
2013-12-20,2m,0.17,4.9577
2013-12-20,3m,0.25,4.7383
2013-12-20,6m,0.5,4.2377
2013-12-20,9m,0.75,4.1938
2013-12-20,1y,1.0,4.1053
2013-12-20,2y,2.0,4.4104
2013-12-20,3y,3.0,4.4157
2013-12-20,4y,4.0,4.5116
2013-12-20,5y,5.0,4.4799
2013-12-20,6y,6.0,4.6747
2013-12-20,7y,7.0,4.6017
2013-12-20,8y,8.0,4.6372
2013-12-20,9y,9.0,4.6339999999999995
2013-12-20,10y,10.0,4.6016
2013-12-20,15y,15.0,4.8383
2013-12-20,20y,20.0,5.0615
2013-12-20,30y,30.0,5.1384
2013-12-20,40y,40.0,5.247000000000001
2013-12-20,50y,50.0,5.3019
