,term,term_d,rate
2011-03-24,0d,0.0,1.3516
2011-03-24,1m,0.08,2.0104
2011-03-24,2m,0.17,2.5165
2011-03-24,3m,0.25,2.61
2011-03-24,6m,0.5,2.6731
2011-03-24,9m,0.75,2.7553
2011-03-24,1y,1.0,2.8519
2011-03-24,2y,2.0,3.155
2011-03-24,3y,3.0,3.2321
2011-03-24,4y,4.0,3.4185
2011-03-24,5y,5.0,3.5035
2011-03-24,6y,6.0,3.6830000000000003
2011-03-24,7y,7.0,3.7083
2011-03-24,8y,8.0,3.8046
2011-03-24,9y,9.0,3.8508
2011-03-24,10y,10.0,3.8762
2011-03-24,15y,15.0,4.0581
2011-03-24,20y,20.0,4.1745
2011-03-24,30y,30.0,4.3003
2011-03-24,40y,40.0,4.3704
2011-03-24,50y,50.0,4.4361
