,term,term_d,rate
2012-01-16,0d,0.0,3.0439
2012-01-16,1m,0.08,2.9043
2012-01-16,2m,0.17,2.7993
2012-01-16,3m,0.25,2.7972
2012-01-16,6m,0.5,2.7854
2012-01-16,9m,0.75,2.8019
2012-01-16,1y,1.0,2.8251
2012-01-16,2y,2.0,2.8739999999999997
2012-01-16,3y,3.0,2.8985
2012-01-16,4y,4.0,3.0022
2012-01-16,5y,5.0,3.0582
2012-01-16,6y,6.0,3.2986
2012-01-16,7y,7.0,3.3212
2012-01-16,8y,8.0,3.4127
2012-01-16,9y,9.0,3.4213
2012-01-16,10y,10.0,3.4233
2012-01-16,15y,15.0,3.7146
2012-01-16,20y,20.0,3.9576
2012-01-16,30y,30.0,4.053999999999999
2012-01-16,40y,40.0,4.1532
2012-01-16,50y,50.0,4.2425
