,term,term_d,rate
2015-08-14,0d,0.0,1.0604
2015-08-14,1m,0.08,2.02
2015-08-14,2m,0.17,2.2043
2015-08-14,3m,0.25,2.2023
2015-08-14,6m,0.5,2.2449
2015-08-14,9m,0.75,2.241
2015-08-14,1y,1.0,2.3273
2015-08-14,2y,2.0,2.6216
2015-08-14,3y,3.0,2.9117
2015-08-14,4y,4.0,3.1001
2015-08-14,5y,5.0,3.2558
2015-08-14,6y,6.0,3.4166
2015-08-14,7y,7.0,3.4883
2015-08-14,8y,8.0,3.4995
2015-08-14,9y,9.0,3.5039
2015-08-14,10y,10.0,3.5052
2015-08-14,15y,15.0,3.6731
2015-08-14,20y,20.0,3.8232
2015-08-14,30y,30.0,3.9421
2015-08-14,40y,40.0,3.9978
2015-08-14,50y,50.0,4.0436
