,term,term_d,rate
2013-09-30,0d,0.0,2.2857
2013-09-30,1m,0.08,3.9428
2013-09-30,2m,0.17,3.7572
2013-09-30,3m,0.25,3.5338
2013-09-30,6m,0.5,3.3737
2013-09-30,9m,0.75,3.4166
2013-09-30,1y,1.0,3.5451
2013-09-30,2y,2.0,3.7739999999999996
2013-09-30,3y,3.0,3.7873
2013-09-30,4y,4.0,3.8581
2013-09-30,5y,5.0,3.8755
2013-09-30,6y,6.0,3.9947
2013-09-30,7y,7.0,3.9987
2013-09-30,8y,8.0,4.0122
2013-09-30,9y,9.0,4.0144
2013-09-30,10y,10.0,3.9954
2013-09-30,15y,15.0,4.2669999999999995
2013-09-30,20y,20.0,4.4807
2013-09-30,30y,30.0,4.7002
2013-09-30,40y,40.0,4.7279
2013-09-30,50y,50.0,4.7428
