,term,term_d,rate
2014-02-11,0d,0.0,2.8577
2014-02-11,1m,0.08,4.126
2014-02-11,2m,0.17,3.3861
2014-02-11,3m,0.25,3.4094
2014-02-11,6m,0.5,3.4544
2014-02-11,9m,0.75,3.5026
2014-02-11,1y,1.0,3.5517
2014-02-11,2y,2.0,3.7292
2014-02-11,3y,3.0,3.9386
2014-02-11,4y,4.0,4.2548
2014-02-11,5y,5.0,4.2092
2014-02-11,6y,6.0,4.4807
2014-02-11,7y,7.0,4.4043
2014-02-11,8y,8.0,4.544
2014-02-11,9y,9.0,4.5295
2014-02-11,10y,10.0,4.4881
2014-02-11,15y,15.0,4.7146
2014-02-11,20y,20.0,4.9478
2014-02-11,30y,30.0,5.0423
2014-02-11,40y,40.0,5.1207
2014-02-11,50y,50.0,5.1756
