,term,term_d,rate
2013-08-19,0d,0.0,2.6627
2013-08-19,1m,0.08,3.6502
2013-08-19,2m,0.17,3.5845
2013-08-19,3m,0.25,3.5366
2013-08-19,6m,0.5,3.6295
2013-08-19,9m,0.75,3.6287
2013-08-19,1y,1.0,3.6241
2013-08-19,2y,2.0,3.826
2013-08-19,3y,3.0,3.8831
2013-08-19,4y,4.0,3.8944
2013-08-19,5y,5.0,3.8960000000000004
2013-08-19,6y,6.0,3.9693
2013-08-19,7y,7.0,3.97
2013-08-19,8y,8.0,3.9778
2013-08-19,9y,9.0,3.9897
2013-08-19,10y,10.0,4.0103
2013-08-19,15y,15.0,4.1074
2013-08-19,20y,20.0,4.3151
2013-08-19,30y,30.0,4.329
2013-08-19,40y,40.0,4.3519
2013-08-19,50y,50.0,4.3739
