,term,term_d,rate
2012-06-06,0d,0.0,1.4397
2012-06-06,1m,0.08,1.8666
2012-06-06,2m,0.17,2.1431
2012-06-06,3m,0.25,2.16
2012-06-06,6m,0.5,2.1624
2012-06-06,9m,0.75,2.191
2012-06-06,1y,1.0,2.2215
2012-06-06,2y,2.0,2.3779
2012-06-06,3y,3.0,2.4563
2012-06-06,4y,4.0,2.6465
2012-06-06,5y,5.0,2.9010000000000002
2012-06-06,6y,6.0,3.1297
2012-06-06,7y,7.0,3.185
2012-06-06,8y,8.0,3.3486
2012-06-06,9y,9.0,3.3586
2012-06-06,10y,10.0,3.36
2012-06-06,15y,15.0,3.6838
2012-06-06,20y,20.0,3.9592
2012-06-06,30y,30.0,4.1006
2012-06-06,40y,40.0,4.1626
2012-06-06,50y,50.0,4.24
