,term,term_d,rate
2014-04-24,0d,0.0,1.4797
2014-04-24,1m,0.08,3.1147
2014-04-24,2m,0.17,3.0588
2014-04-24,3m,0.25,3.0914
2014-04-24,6m,0.5,3.2866
2014-04-24,9m,0.75,3.4853
2014-04-24,1y,1.0,3.6141
2014-04-24,2y,2.0,3.7213
2014-04-24,3y,3.0,3.9686
2014-04-24,4y,4.0,4.1569
2014-04-24,5y,5.0,4.0314
2014-04-24,6y,6.0,4.3921
2014-04-24,7y,7.0,4.2407
2014-04-24,8y,8.0,4.3546
2014-04-24,9y,9.0,4.4334
2014-04-24,10y,10.0,4.3394
2014-04-24,15y,15.0,4.5755
2014-04-24,20y,20.0,4.8075
2014-04-24,30y,30.0,4.9053
2014-04-24,40y,40.0,4.9904
2014-04-24,50y,50.0,5.0419
