,term,term_d,rate
2013-04-25,0d,0.0,2.9574
2013-04-25,1m,0.08,2.8079
2013-04-25,2m,0.17,2.6797
2013-04-25,3m,0.25,2.6466
2013-04-25,6m,0.5,2.7776
2013-04-25,9m,0.75,2.7859
2013-04-25,1y,1.0,2.8311
2013-04-25,2y,2.0,2.9695
2013-04-25,3y,3.0,3.0104
2013-04-25,4y,4.0,3.1729
2013-04-25,5y,5.0,3.1953
2013-04-25,6y,6.0,3.345
2013-04-25,7y,7.0,3.3513
2013-04-25,8y,8.0,3.415
2013-04-25,9y,9.0,3.4277
2013-04-25,10y,10.0,3.4314
2013-04-25,15y,15.0,3.7715
2013-04-25,20y,20.0,4.0231
2013-04-25,30y,30.0,4.1672
2013-04-25,40y,40.0,4.2483
2013-04-25,50y,50.0,4.3278
