,term,term_d,rate
2011-03-10,0d,0.0,1.1539
2011-03-10,1m,0.08,1.8229
2011-03-10,2m,0.17,2.2834
2011-03-10,3m,0.25,2.3706
2011-03-10,6m,0.5,2.6162
2011-03-10,9m,0.75,2.7675
2011-03-10,1y,1.0,2.9105
2011-03-10,2y,2.0,3.1684
2011-03-10,3y,3.0,3.26
2011-03-10,4y,4.0,3.4063
2011-03-10,5y,5.0,3.5465
2011-03-10,6y,6.0,3.7028
2011-03-10,7y,7.0,3.7569999999999997
2011-03-10,8y,8.0,3.832
2011-03-10,9y,9.0,3.8834
2011-03-10,10y,10.0,3.9321
2011-03-10,15y,15.0,4.0826
2011-03-10,20y,20.0,4.1907
2011-03-10,30y,30.0,4.3051
2011-03-10,40y,40.0,4.382
2011-03-10,50y,50.0,4.4475
