,term,term_d,rate
2015-02-10,0d,0.0,2.2597
2015-02-10,1m,0.08,3.15
2015-02-10,2m,0.17,3.1688
2015-02-10,3m,0.25,3.1516
2015-02-10,6m,0.5,3.1162
2015-02-10,9m,0.75,3.089
2015-02-10,1y,1.0,3.0932
2015-02-10,2y,2.0,3.1102
2015-02-10,3y,3.0,3.1443
2015-02-10,4y,4.0,3.2543
2015-02-10,5y,5.0,3.3277
2015-02-10,6y,6.0,3.3407
2015-02-10,7y,7.0,3.3453
2015-02-10,8y,8.0,3.3647
2015-02-10,9y,9.0,3.3977
2015-02-10,10y,10.0,3.4299
2015-02-10,15y,15.0,3.6474
2015-02-10,20y,20.0,3.8163
2015-02-10,30y,30.0,3.9199
2015-02-10,40y,40.0,3.9914
2015-02-10,50y,50.0,4.0646
