,term,term_d,rate
2012-10-26,0d,0.0,2.5096
2012-10-26,1m,0.08,2.6728
2012-10-26,2m,0.17,2.8360000000000003
2012-10-26,3m,0.25,2.944
2012-10-26,6m,0.5,2.8666
2012-10-26,9m,0.75,2.8795
2012-10-26,1y,1.0,2.9766
2012-10-26,2y,2.0,3.0004
2012-10-26,3y,3.0,3.0813
2012-10-26,4y,4.0,3.2106
2012-10-26,5y,5.0,3.2378
2012-10-26,6y,6.0,3.3865
2012-10-26,7y,7.0,3.4789999999999996
2012-10-26,8y,8.0,3.5007
2012-10-26,9y,9.0,3.5316
2012-10-26,10y,10.0,3.5727
2012-10-26,15y,15.0,3.8544
2012-10-26,20y,20.0,4.1241
2012-10-26,30y,30.0,4.2124
2012-10-26,40y,40.0,4.2796
2012-10-26,50y,50.0,4.3219
