,term,term_d,rate
2011-06-21,0d,0.0,4.9841
2011-06-21,1m,0.08,4.0107
2011-06-21,2m,0.17,3.4236
2011-06-21,3m,0.25,3.5332
2011-06-21,6m,0.5,3.5462
2011-06-21,9m,0.75,3.5873
2011-06-21,1y,1.0,3.5805
2011-06-21,2y,2.0,3.5359
2011-06-21,3y,3.0,3.4702
2011-06-21,4y,4.0,3.5407
2011-06-21,5y,5.0,3.5602
2011-06-21,6y,6.0,3.7025
2011-06-21,7y,7.0,3.7551
2011-06-21,8y,8.0,3.88
2011-06-21,9y,9.0,3.8965
2011-06-21,10y,10.0,3.9003
2011-06-21,15y,15.0,4.0726
2011-06-21,20y,20.0,4.2248
2011-06-21,30y,30.0,4.3857
2011-06-21,40y,40.0,4.4633
2011-06-21,50y,50.0,4.5378
