,term,term_d,rate
2014-11-24,0d,0.0,2.1237
2014-11-24,1m,0.08,3.1724
2014-11-24,2m,0.17,3.1491
2014-11-24,3m,0.25,3.158
2014-11-24,6m,0.5,3.1521
2014-11-24,9m,0.75,3.0946
2014-11-24,1y,1.0,3.1325
2014-11-24,2y,2.0,3.2029
2014-11-24,3y,3.0,3.2846
2014-11-24,4y,4.0,3.3345
2014-11-24,5y,5.0,3.3727
2014-11-24,6y,6.0,3.4109
2014-11-24,7y,7.0,3.4428
2014-11-24,8y,8.0,3.4626
2014-11-24,9y,9.0,3.4689
2014-11-24,10y,10.0,3.4767
2014-11-24,15y,15.0,3.6945
2014-11-24,20y,20.0,3.8844
2014-11-24,30y,30.0,3.9747
2014-11-24,40y,40.0,4.0382
2014-11-24,50y,50.0,4.0924
