,term,term_d,rate
2011-05-27,0d,0.0,2.1158
2011-05-27,1m,0.08,2.5557
2011-05-27,2m,0.17,2.8512
2011-05-27,3m,0.25,2.8767
2011-05-27,6m,0.5,2.9253
2011-05-27,9m,0.75,2.9739999999999998
2011-05-27,1y,1.0,3.0053
2011-05-27,2y,2.0,3.1831
2011-05-27,3y,3.0,3.2801
2011-05-27,4y,4.0,3.3310000000000004
2011-05-27,5y,5.0,3.3953
2011-05-27,6y,6.0,3.6066
2011-05-27,7y,7.0,3.6292
2011-05-27,8y,8.0,3.7663
2011-05-27,9y,9.0,3.8075
2011-05-27,10y,10.0,3.8217
2011-05-27,15y,15.0,4.0311
2011-05-27,20y,20.0,4.1521
2011-05-27,30y,30.0,4.3051
2011-05-27,40y,40.0,4.4036
2011-05-27,50y,50.0,4.4725
