,term,term_d,rate
2012-07-05,0d,0.0,1.5472
2012-07-05,1m,0.08,1.8063
2012-07-05,2m,0.17,2.0242
2012-07-05,3m,0.25,2.0773
2012-07-05,6m,0.5,2.2014
2012-07-05,9m,0.75,2.2861
2012-07-05,1y,1.0,2.3129
2012-07-05,2y,2.0,2.3354
2012-07-05,3y,3.0,2.5305
2012-07-05,4y,4.0,2.6689999999999996
2012-07-05,5y,5.0,2.9035
2012-07-05,6y,6.0,3.08
2012-07-05,7y,7.0,3.0964
2012-07-05,8y,8.0,3.2880000000000003
2012-07-05,9y,9.0,3.3144
2012-07-05,10y,10.0,3.3193
2012-07-05,15y,15.0,3.6368
2012-07-05,20y,20.0,3.9135
2012-07-05,30y,30.0,4.0877
2012-07-05,40y,40.0,4.156000000000001
2012-07-05,50y,50.0,4.2318
