,term,term_d,rate
2012-10-18,0d,0.0,1.3889
2012-10-18,1m,0.08,2.109
2012-10-18,2m,0.17,2.6461
2012-10-18,3m,0.25,2.7845
2012-10-18,6m,0.5,2.7745
2012-10-18,9m,0.75,2.7981
2012-10-18,1y,1.0,2.8971
2012-10-18,2y,2.0,2.9589
2012-10-18,3y,3.0,3.0599
2012-10-18,4y,4.0,3.1824
2012-10-18,5y,5.0,3.2001
2012-10-18,6y,6.0,3.3521
2012-10-18,7y,7.0,3.4681
2012-10-18,8y,8.0,3.4791
2012-10-18,9y,9.0,3.49
2012-10-18,10y,10.0,3.5189999999999997
2012-10-18,15y,15.0,3.8261
2012-10-18,20y,20.0,4.1097
2012-10-18,30y,30.0,4.2061
2012-10-18,40y,40.0,4.2708
2012-10-18,50y,50.0,4.313
