,term,term_d,rate
2014-03-27,0d,0.0,1.7647
2014-03-27,1m,0.08,3.4317
2014-03-27,2m,0.17,3.1264
2014-03-27,3m,0.25,2.9219999999999997
2014-03-27,6m,0.5,2.8367
2014-03-27,9m,0.75,2.8293
2014-03-27,1y,1.0,3.0995
2014-03-27,2y,2.0,3.405
2014-03-27,3y,3.0,3.826
2014-03-27,4y,4.0,4.1767
2014-03-27,5y,5.0,4.1481
2014-03-27,6y,6.0,4.4538
2014-03-27,7y,7.0,4.335
2014-03-27,8y,8.0,4.4331
2014-03-27,9y,9.0,4.4773
2014-03-27,10y,10.0,4.5109
2014-03-27,15y,15.0,4.747
2014-03-27,20y,20.0,4.9725
2014-03-27,30y,30.0,5.0723
2014-03-27,40y,40.0,5.1554
2014-03-27,50y,50.0,5.2096
