,term,term_d,rate
2012-09-20,0d,0.0,2.9439
2012-09-20,1m,0.08,2.7409
2012-09-20,2m,0.17,2.6191
2012-09-20,3m,0.25,2.6954
2012-09-20,6m,0.5,2.736
2012-09-20,9m,0.75,2.7716
2012-09-20,1y,1.0,2.8271
2012-09-20,2y,2.0,3.0547
2012-09-20,3y,3.0,3.1877
2012-09-20,4y,4.0,3.2549
2012-09-20,5y,5.0,3.2823
2012-09-20,6y,6.0,3.3508
2012-09-20,7y,7.0,3.42
2012-09-20,8y,8.0,3.4593
2012-09-20,9y,9.0,3.4913
2012-09-20,10y,10.0,3.5171
2012-09-20,15y,15.0,3.7246
2012-09-20,20y,20.0,3.9726
2012-09-20,30y,30.0,4.1736
2012-09-20,40y,40.0,4.226
2012-09-20,50y,50.0,4.282
