,term,term_d,rate
2012-12-27,0d,0.0,1.6971
2012-12-27,1m,0.08,2.4447
2012-12-27,2m,0.17,2.8957
2012-12-27,3m,0.25,2.8475
2012-12-27,6m,0.5,2.8516
2012-12-27,9m,0.75,2.8436
2012-12-27,1y,1.0,2.9073
2012-12-27,2y,2.0,3.0997
2012-12-27,3y,3.0,3.1262
2012-12-27,4y,4.0,3.1603
2012-12-27,5y,5.0,3.2510000000000003
2012-12-27,6y,6.0,3.4022
2012-12-27,7y,7.0,3.4656
2012-12-27,8y,8.0,3.5155
2012-12-27,9y,9.0,3.5519
2012-12-27,10y,10.0,3.5803
2012-12-27,15y,15.0,3.8584
2012-12-27,20y,20.0,4.0963
2012-12-27,30y,30.0,4.2010000000000005
2012-12-27,40y,40.0,4.2878
2012-12-27,50y,50.0,4.3524
