,term,term_d,rate
2012-07-16,0d,0.0,1.402
2012-07-16,1m,0.08,1.6082
2012-07-16,2m,0.17,1.8144
2012-07-16,3m,0.25,1.9903
2012-07-16,6m,0.5,2.1332
2012-07-16,9m,0.75,2.1899
2012-07-16,1y,1.0,2.2353
2012-07-16,2y,2.0,2.2461
2012-07-16,3y,3.0,2.4453
2012-07-16,4y,4.0,2.5857
2012-07-16,5y,5.0,2.7881
2012-07-16,6y,6.0,2.9894
2012-07-16,7y,7.0,3.0449
2012-07-16,8y,8.0,3.2383
2012-07-16,9y,9.0,3.2689999999999997
2012-07-16,10y,10.0,3.2752
2012-07-16,15y,15.0,3.6132
2012-07-16,20y,20.0,3.9123
2012-07-16,30y,30.0,4.1096
2012-07-16,40y,40.0,4.1683
2012-07-16,50y,50.0,4.2406
