,term,term_d,rate
2012-12-05,0d,0.0,1.7646
2012-12-05,1m,0.08,2.3729
2012-12-05,2m,0.17,2.8286
2012-12-05,3m,0.25,2.8923
2012-12-05,6m,0.5,2.8574
2012-12-05,9m,0.75,2.8819999999999997
2012-12-05,1y,1.0,2.9106
2012-12-05,2y,2.0,3.0926
2012-12-05,3y,3.0,3.1104
2012-12-05,4y,4.0,3.1895
2012-12-05,5y,5.0,3.2912
2012-12-05,6y,6.0,3.3778
2012-12-05,7y,7.0,3.4648
2012-12-05,8y,8.0,3.487
2012-12-05,9y,9.0,3.5219
2012-12-05,10y,10.0,3.5622
2012-12-05,15y,15.0,3.85
2012-12-05,20y,20.0,4.1016
2012-12-05,30y,30.0,4.2006
2012-12-05,40y,40.0,4.2861
2012-12-05,50y,50.0,4.3524
