,term,term_d,rate
2014-09-11,0d,0.0,2.3857
2014-09-11,1m,0.08,3.3465
2014-09-11,2m,0.17,3.5505
2014-09-11,3m,0.25,3.5604
2014-09-11,6m,0.5,3.7619
2014-09-11,9m,0.75,3.7924
2014-09-11,1y,1.0,3.8059
2014-09-11,2y,2.0,3.9456
2014-09-11,3y,3.0,4.0168
2014-09-11,4y,4.0,4.02
2014-09-11,5y,5.0,4.0399
2014-09-11,6y,6.0,4.1131
2014-09-11,7y,7.0,4.2173
2014-09-11,8y,8.0,4.2369
2014-09-11,9y,9.0,4.256
2014-09-11,10y,10.0,4.2937
2014-09-11,15y,15.0,4.4768
2014-09-11,20y,20.0,4.6653
2014-09-11,30y,30.0,4.7996
2014-09-11,40y,40.0,4.8807
2014-09-11,50y,50.0,4.9249
