,term,term_d,rate
2014-12-17,0d,0.0,2.4817
2014-12-17,1m,0.08,3.6844
2014-12-17,2m,0.17,3.4943
2014-12-17,3m,0.25,3.4214
2014-12-17,6m,0.5,3.4021
2014-12-17,9m,0.75,3.3878
2014-12-17,1y,1.0,3.4383
2014-12-17,2y,2.0,3.4395
2014-12-17,3y,3.0,3.4469
2014-12-17,4y,4.0,3.5194
2014-12-17,5y,5.0,3.611
2014-12-17,6y,6.0,3.6582
2014-12-17,7y,7.0,3.6953
2014-12-17,8y,8.0,3.7178
2014-12-17,9y,9.0,3.7248
2014-12-17,10y,10.0,3.7377
2014-12-17,15y,15.0,3.9553
2014-12-17,20y,20.0,4.1452
2014-12-17,30y,30.0,4.2355
2014-12-17,40y,40.0,4.2947
2014-12-17,50y,50.0,4.3489
