,term,term_d,rate
2012-03-19,0d,0.0,1.6942
2012-03-19,1m,0.08,2.4143
2012-03-19,2m,0.17,2.8477
2012-03-19,3m,0.25,2.8496
2012-03-19,6m,0.5,2.8311
2012-03-19,9m,0.75,2.8437
2012-03-19,1y,1.0,2.8452
2012-03-19,2y,2.0,2.9625
2012-03-19,3y,3.0,2.9909
2012-03-19,4y,4.0,3.1515
2012-03-19,5y,5.0,3.1826
2012-03-19,6y,6.0,3.3751
2012-03-19,7y,7.0,3.4407
2012-03-19,8y,8.0,3.5481
2012-03-19,9y,9.0,3.5574
2012-03-19,10y,10.0,3.5589999999999997
2012-03-19,15y,15.0,3.7815
2012-03-19,20y,20.0,4.0237
2012-03-19,30y,30.0,4.1386
2012-03-19,40y,40.0,4.2326
2012-03-19,50y,50.0,4.3308
