,term,term_d,rate
2011-09-27,0d,0.0,3.1513
2011-09-27,1m,0.08,3.1994
2011-09-27,2m,0.17,3.2475
2011-09-27,3m,0.25,3.4553
2011-09-27,6m,0.5,3.5269
2011-09-27,9m,0.75,3.5661
2011-09-27,1y,1.0,3.5766
2011-09-27,2y,2.0,3.6918
2011-09-27,3y,3.0,3.7697
2011-09-27,4y,4.0,3.7699
2011-09-27,5y,5.0,3.7931
2011-09-27,6y,6.0,3.888
2011-09-27,7y,7.0,3.8909
2011-09-27,8y,8.0,3.9057
2011-09-27,9y,9.0,3.9124
2011-09-27,10y,10.0,3.9158
2011-09-27,15y,15.0,4.1836
2011-09-27,20y,20.0,4.3582
2011-09-27,30y,30.0,4.423
2011-09-27,40y,40.0,4.5233
2011-09-27,50y,50.0,4.615
