,term,term_d,rate
2011-03-30,0d,0.0,1.2584
2011-03-30,1m,0.08,1.8716
2011-03-30,2m,0.17,2.4266
2011-03-30,3m,0.25,2.5883
2011-03-30,6m,0.5,2.7039
2011-03-30,9m,0.75,2.7517
2011-03-30,1y,1.0,2.8733
2011-03-30,2y,2.0,3.1618
2011-03-30,3y,3.0,3.2292
2011-03-30,4y,4.0,3.4331
2011-03-30,5y,5.0,3.5157
2011-03-30,6y,6.0,3.6646
2011-03-30,7y,7.0,3.7368
2011-03-30,8y,8.0,3.8335
2011-03-30,9y,9.0,3.8807
2011-03-30,10y,10.0,3.9069
2011-03-30,15y,15.0,4.0429
2011-03-30,20y,20.0,4.1559
2011-03-30,30y,30.0,4.2822
2011-03-30,40y,40.0,4.3619
2011-03-30,50y,50.0,4.4276
