,term,term_d,rate
2013-06-26,0d,0.0,4.0694
2013-06-26,1m,0.08,4.8537
2013-06-26,2m,0.17,4.545
2013-06-26,3m,0.25,4.5697
2013-06-26,6m,0.5,3.9337
2013-06-26,9m,0.75,3.3883
2013-06-26,1y,1.0,3.5738
2013-06-26,2y,2.0,3.4774
2013-06-26,3y,3.0,3.322
2013-06-26,4y,4.0,3.3571
2013-06-26,5y,5.0,3.3611
2013-06-26,6y,6.0,3.4744
2013-06-26,7y,7.0,3.4532
2013-06-26,8y,8.0,3.5232
2013-06-26,9y,9.0,3.5497
2013-06-26,10y,10.0,3.55
2013-06-26,15y,15.0,3.7674
2013-06-26,20y,20.0,3.9948
2013-06-26,30y,30.0,4.1325
2013-06-26,40y,40.0,4.2111
2013-06-26,50y,50.0,4.2589999999999995
