,term,term_d,rate
2014-01-30,0d,0.0,3.1557
2014-01-30,1m,0.08,3.9885
2014-01-30,2m,0.17,4.0136
2014-01-30,3m,0.25,3.6419
2014-01-30,6m,0.5,3.5178
2014-01-30,9m,0.75,3.5163
2014-01-30,1y,1.0,3.6094
2014-01-30,2y,2.0,3.818
2014-01-30,3y,3.0,4.0398
2014-01-30,4y,4.0,4.238
2014-01-30,5y,5.0,4.2185
2014-01-30,6y,6.0,4.5412
2014-01-30,7y,7.0,4.4353
2014-01-30,8y,8.0,4.5477
2014-01-30,9y,9.0,4.5494
2014-01-30,10y,10.0,4.5019
2014-01-30,15y,15.0,4.734
2014-01-30,20y,20.0,4.9672
2014-01-30,30y,30.0,5.0692
2014-01-30,40y,40.0,5.1426
2014-01-30,50y,50.0,5.1975
