,term,term_d,rate
2011-09-19,0d,0.0,2.574
2011-09-19,1m,0.08,2.9339
2011-09-19,2m,0.17,3.2938
2011-09-19,3m,0.25,3.5701
2011-09-19,6m,0.5,3.8429
2011-09-19,9m,0.75,3.8586
2011-09-19,1y,1.0,3.9219
2011-09-19,2y,2.0,3.9744
2011-09-19,3y,3.0,3.9862
2011-09-19,4y,4.0,3.9557
2011-09-19,5y,5.0,3.9535
2011-09-19,6y,6.0,3.9999
2011-09-19,7y,7.0,4.0233
2011-09-19,8y,8.0,4.0631
2011-09-19,9y,9.0,4.0821
2011-09-19,10y,10.0,4.0801
2011-09-19,15y,15.0,4.2635
2011-09-19,20y,20.0,4.4306
2011-09-19,30y,30.0,4.4969
2011-09-19,40y,40.0,4.5972
2011-09-19,50y,50.0,4.689
