,term,term_d,rate
2015-11-02,0d,0.0,1.4888
2015-11-02,1m,0.08,2.2423
2015-11-02,2m,0.17,2.3564
2015-11-02,3m,0.25,2.3254
2015-11-02,6m,0.5,2.3774
2015-11-02,9m,0.75,2.3819999999999997
2015-11-02,1y,1.0,2.4032
2015-11-02,2y,2.0,2.5614
2015-11-02,3y,3.0,2.7159
2015-11-02,4y,4.0,2.8198
2015-11-02,5y,5.0,2.9032
2015-11-02,6y,6.0,3.0064
2015-11-02,7y,7.0,3.055
2015-11-02,8y,8.0,3.0545
2015-11-02,9y,9.0,3.0535
2015-11-02,10y,10.0,3.0525
2015-11-02,15y,15.0,3.3505
2015-11-02,20y,20.0,3.6738
2015-11-02,30y,30.0,3.7512
2015-11-02,40y,40.0,3.8028
2015-11-02,50y,50.0,3.8486
