,term,term_d,rate
2011-01-10,0d,0.0,1.527
2011-01-10,1m,0.08,2.2708
2011-01-10,2m,0.17,2.7684
2011-01-10,3m,0.25,2.81
2011-01-10,6m,0.5,2.8655
2011-01-10,9m,0.75,2.903
2011-01-10,1y,1.0,2.9294
2011-01-10,2y,2.0,3.1698
2011-01-10,3y,3.0,3.2899
2011-01-10,4y,4.0,3.3576
2011-01-10,5y,5.0,3.4072
2011-01-10,6y,6.0,3.5915
2011-01-10,7y,7.0,3.6385
2011-01-10,8y,8.0,3.6981
2011-01-10,9y,9.0,3.7697
2011-01-10,10y,10.0,3.8449
2011-01-10,15y,15.0,4.0533
2011-01-10,20y,20.0,4.1627
2011-01-10,30y,30.0,4.2554
2011-01-10,40y,40.0,4.3245
2011-01-10,50y,50.0,4.3894
