,term,term_d,rate
2012-09-18,0d,0.0,1.8664
2012-09-18,1m,0.08,2.3043
2012-09-18,2m,0.17,2.6201
2012-09-18,3m,0.25,2.6892
2012-09-18,6m,0.5,2.7277
2012-09-18,9m,0.75,2.7698
2012-09-18,1y,1.0,2.8022
2012-09-18,2y,2.0,3.0593
2012-09-18,3y,3.0,3.1967
2012-09-18,4y,4.0,3.2403
2012-09-18,5y,5.0,3.2963
2012-09-18,6y,6.0,3.3728
2012-09-18,7y,7.0,3.4469
2012-09-18,8y,8.0,3.4779
2012-09-18,9y,9.0,3.502
2012-09-18,10y,10.0,3.5216
2012-09-18,15y,15.0,3.7267
2012-09-18,20y,20.0,3.9736
2012-09-18,30y,30.0,4.1741
2012-09-18,40y,40.0,4.2265
2012-09-18,50y,50.0,4.2825
