,term,term_d,rate
2015-04-08,0d,0.0,2.0177
2015-04-08,1m,0.08,3.2404
2015-04-08,2m,0.17,3.1109
2015-04-08,3m,0.25,3.1189999999999998
2015-04-08,6m,0.5,3.0927
2015-04-08,9m,0.75,3.1223
2015-04-08,1y,1.0,3.1802
2015-04-08,2y,2.0,3.2411
2015-04-08,3y,3.0,3.302
2015-04-08,4y,4.0,3.3829
2015-04-08,5y,5.0,3.4749
2015-04-08,6y,6.0,3.5719
2015-04-08,7y,7.0,3.6486
2015-04-08,8y,8.0,3.675
2015-04-08,9y,9.0,3.6843
2015-04-08,10y,10.0,3.6938
2015-04-08,15y,15.0,3.9319
2015-04-08,20y,20.0,4.1652
2015-04-08,30y,30.0,4.2744
2015-04-08,40y,40.0,4.3606
2015-04-08,50y,50.0,4.4145
