,term,term_d,rate
2011-09-16,0d,0.0,2.2863
2011-09-16,1m,0.08,2.7715
2011-09-16,2m,0.17,3.2566
2011-09-16,3m,0.25,3.5173
2011-09-16,6m,0.5,3.9201
2011-09-16,9m,0.75,3.9263
2011-09-16,1y,1.0,3.9401
2011-09-16,2y,2.0,3.9673
2011-09-16,3y,3.0,3.9824
2011-09-16,4y,4.0,3.9472
2011-09-16,5y,5.0,3.9501
2011-09-16,6y,6.0,3.997
2011-09-16,7y,7.0,4.0293
2011-09-16,8y,8.0,4.0544
2011-09-16,9y,9.0,4.072
2011-09-16,10y,10.0,4.0752
2011-09-16,15y,15.0,4.261
2011-09-16,20y,20.0,4.428
2011-09-16,30y,30.0,4.4943
2011-09-16,40y,40.0,4.5947
2011-09-16,50y,50.0,4.6864
