,term,term_d,rate
2012-03-20,0d,0.0,1.7984
2012-03-20,1m,0.08,2.4459
2012-03-20,2m,0.17,2.8379
2012-03-20,3m,0.25,2.8399
2012-03-20,6m,0.5,2.8311
2012-03-20,9m,0.75,2.8461
2012-03-20,1y,1.0,2.8711
2012-03-20,2y,2.0,2.9708
2012-03-20,3y,3.0,2.9869
2012-03-20,4y,4.0,3.1336
2012-03-20,5y,5.0,3.2038
2012-03-20,6y,6.0,3.373
2012-03-20,7y,7.0,3.4513
2012-03-20,8y,8.0,3.5557
2012-03-20,9y,9.0,3.56
2012-03-20,10y,10.0,3.5601
2012-03-20,15y,15.0,3.7822
2012-03-20,20y,20.0,4.0243
2012-03-20,30y,30.0,4.1392
2012-03-20,40y,40.0,4.2332
2012-03-20,50y,50.0,4.3314
