,term,term_d,rate
2011-11-14,0d,0.0,2.2419
2011-11-14,1m,0.08,2.3727
2011-11-14,2m,0.17,2.4568
2011-11-14,3m,0.25,2.4654
2011-11-14,6m,0.5,2.4932
2011-11-14,9m,0.75,2.5128
2011-11-14,1y,1.0,2.5562
2011-11-14,2y,2.0,2.9014
2011-11-14,3y,3.0,3.1504
2011-11-14,4y,4.0,3.2358
2011-11-14,5y,5.0,3.2998
2011-11-14,6y,6.0,3.4737
2011-11-14,7y,7.0,3.4985
2011-11-14,8y,8.0,3.5609
2011-11-14,9y,9.0,3.5798
2011-11-14,10y,10.0,3.5807
2011-11-14,15y,15.0,3.8591
2011-11-14,20y,20.0,4.0027
2011-11-14,30y,30.0,4.1353
2011-11-14,40y,40.0,4.228
2011-11-14,50y,50.0,4.3117
