,term,term_d,rate
2012-10-22,0d,0.0,1.4382
2012-10-22,1m,0.08,2.1212
2012-10-22,2m,0.17,2.7212
2012-10-22,3m,0.25,2.8854
2012-10-22,6m,0.5,2.8111
2012-10-22,9m,0.75,2.8207
2012-10-22,1y,1.0,2.905
2012-10-22,2y,2.0,2.9599
2012-10-22,3y,3.0,3.055
2012-10-22,4y,4.0,3.1807
2012-10-22,5y,5.0,3.2115
2012-10-22,6y,6.0,3.3534
2012-10-22,7y,7.0,3.4654
2012-10-22,8y,8.0,3.4784
2012-10-22,9y,9.0,3.5022
2012-10-22,10y,10.0,3.5293
2012-10-22,15y,15.0,3.8333
2012-10-22,20y,20.0,4.1132
2012-10-22,30y,30.0,4.2059
2012-10-22,40y,40.0,4.2743
2012-10-22,50y,50.0,4.3166
