,term,term_d,rate
2012-08-30,0d,0.0,1.3284
2012-08-30,1m,0.08,2.0932
2012-08-30,2m,0.17,2.552
2012-08-30,3m,0.25,2.5269
2012-08-30,6m,0.5,2.5483
2012-08-30,9m,0.75,2.6675
2012-08-30,1y,1.0,2.6917
2012-08-30,2y,2.0,2.8598
2012-08-30,3y,3.0,2.9813
2012-08-30,4y,4.0,3.0428
2012-08-30,5y,5.0,3.0971
2012-08-30,6y,6.0,3.1932
2012-08-30,7y,7.0,3.2596
2012-08-30,8y,8.0,3.3294
2012-08-30,9y,9.0,3.3782
2012-08-30,10y,10.0,3.3904
2012-08-30,15y,15.0,3.6676
2012-08-30,20y,20.0,3.9432
2012-08-30,30y,30.0,4.1647
2012-08-30,40y,40.0,4.1941
2012-08-30,50y,50.0,4.2576
