,term,term_d,rate
2013-03-12,0d,0.0,1.2497
2013-03-12,1m,0.08,2.1607
2013-03-12,2m,0.17,2.7235
2013-03-12,3m,0.25,2.7346
2013-03-12,6m,0.5,2.7438
2013-03-12,9m,0.75,2.7439999999999998
2013-03-12,1y,1.0,2.7669
2013-03-12,2y,2.0,3.0583
2013-03-12,3y,3.0,3.1015
2013-03-12,4y,4.0,3.27
2013-03-12,5y,5.0,3.2879
2013-03-12,6y,6.0,3.4509
2013-03-12,7y,7.0,3.4834
2013-03-12,8y,8.0,3.5246
2013-03-12,9y,9.0,3.5588
2013-03-12,10y,10.0,3.5897
2013-03-12,15y,15.0,3.855
2013-03-12,20y,20.0,4.1005
2013-03-12,30y,30.0,4.2010000000000005
2013-03-12,40y,40.0,4.2821
2013-03-12,50y,50.0,4.3449
