,term,term_d,rate
2012-01-10,0d,0.0,2.5389
2012-01-10,1m,0.08,2.6453
2012-01-10,2m,0.17,2.7095
2012-01-10,3m,0.25,2.7101
2012-01-10,6m,0.5,2.6515
2012-01-10,9m,0.75,2.6285
2012-01-10,1y,1.0,2.7283
2012-01-10,2y,2.0,2.8338
2012-01-10,3y,3.0,2.8802
2012-01-10,4y,4.0,2.9709
2012-01-10,5y,5.0,3.0286
2012-01-10,6y,6.0,3.2764
2012-01-10,7y,7.0,3.3062
2012-01-10,8y,8.0,3.3988
2012-01-10,9y,9.0,3.4021
2012-01-10,10y,10.0,3.403
2012-01-10,15y,15.0,3.6944
2012-01-10,20y,20.0,3.9374
2012-01-10,30y,30.0,4.0327
2012-01-10,40y,40.0,4.1361
2012-01-10,50y,50.0,4.2253
