,term,term_d,rate
2011-08-30,0d,0.0,2.5271
2011-08-30,1m,0.08,2.9258
2011-08-30,2m,0.17,3.3244
2011-08-30,3m,0.25,3.5836
2011-08-30,6m,0.5,3.8323
2011-08-30,9m,0.75,3.9039
2011-08-30,1y,1.0,3.9379
2011-08-30,2y,2.0,3.8981
2011-08-30,3y,3.0,3.9338
2011-08-30,4y,4.0,3.9858
2011-08-30,5y,5.0,4.039
2011-08-30,6y,6.0,4.0539
2011-08-30,7y,7.0,4.0717
2011-08-30,8y,8.0,4.1006
2011-08-30,9y,9.0,4.1246
2011-08-30,10y,10.0,4.1303
2011-08-30,15y,15.0,4.2805
2011-08-30,20y,20.0,4.4862
2011-08-30,30y,30.0,4.5397
2011-08-30,40y,40.0,4.6392
2011-08-30,50y,50.0,4.7309
