,term,term_d,rate
2014-07-30,0d,0.0,2.5469
2014-07-30,1m,0.08,3.4181
2014-07-30,2m,0.17,3.5676
2014-07-30,3m,0.25,3.5832
2014-07-30,6m,0.5,3.7448
2014-07-30,9m,0.75,3.7502
2014-07-30,1y,1.0,3.7576
2014-07-30,2y,2.0,3.8954
2014-07-30,3y,3.0,3.9337
2014-07-30,4y,4.0,3.9828
2014-07-30,5y,5.0,4.0285
2014-07-30,6y,6.0,4.0942
2014-07-30,7y,7.0,4.2025
2014-07-30,8y,8.0,4.2493
2014-07-30,9y,9.0,4.2782
2014-07-30,10y,10.0,4.2905
2014-07-30,15y,15.0,4.4737
2014-07-30,20y,20.0,4.6557
2014-07-30,30y,30.0,4.7656
2014-07-30,40y,40.0,4.8732
2014-07-30,50y,50.0,4.9174
