,term,term_d,rate
2012-09-05,0d,0.0,1.0821
2012-09-05,1m,0.08,1.9604
2012-09-05,2m,0.17,2.4901
2012-09-05,3m,0.25,2.4888
2012-09-05,6m,0.5,2.5116
2012-09-05,9m,0.75,2.5868
2012-09-05,1y,1.0,2.6255
2012-09-05,2y,2.0,2.8203
2012-09-05,3y,3.0,2.925
2012-09-05,4y,4.0,3.0319
2012-09-05,5y,5.0,3.0762
2012-09-05,6y,6.0,3.2142
2012-09-05,7y,7.0,3.2778
2012-09-05,8y,8.0,3.3198
2012-09-05,9y,9.0,3.3582
2012-09-05,10y,10.0,3.3887
2012-09-05,15y,15.0,3.6716
2012-09-05,20y,20.0,3.9428
2012-09-05,30y,30.0,4.1643
2012-09-05,40y,40.0,4.2035
2012-09-05,50y,50.0,4.262
