,term,term_d,rate
2011-10-13,0d,0.0,2.2415
2011-10-13,1m,0.08,2.7055
2011-10-13,2m,0.17,3.0674
2011-10-13,3m,0.25,3.138
2011-10-13,6m,0.5,3.1479
2011-10-13,9m,0.75,3.1515
2011-10-13,1y,1.0,3.1501
2011-10-13,2y,2.0,3.4448
2011-10-13,3y,3.0,3.5271
2011-10-13,4y,4.0,3.5886
2011-10-13,5y,5.0,3.6644
2011-10-13,6y,6.0,3.7146
2011-10-13,7y,7.0,3.738
2011-10-13,8y,8.0,3.8068
2011-10-13,9y,9.0,3.8323
2011-10-13,10y,10.0,3.8205
2011-10-13,15y,15.0,4.1036
2011-10-13,20y,20.0,4.2654
2011-10-13,30y,30.0,4.3508
2011-10-13,40y,40.0,4.4259
2011-10-13,50y,50.0,4.5176
