,term,term_d,rate
2014-01-24,0d,0.0,2.44
2014-01-24,1m,0.08,4.718999999999999
2014-01-24,2m,0.17,3.9031
2014-01-24,3m,0.25,3.7321
2014-01-24,6m,0.5,3.6860000000000004
2014-01-24,9m,0.75,3.6037
2014-01-24,1y,1.0,3.678
2014-01-24,2y,2.0,3.7958
2014-01-24,3y,3.0,3.9817
2014-01-24,4y,4.0,4.323
2014-01-24,5y,5.0,4.3074
2014-01-24,6y,6.0,4.5589
2014-01-24,7y,7.0,4.4919
2014-01-24,8y,8.0,4.6003
2014-01-24,9y,9.0,4.602
2014-01-24,10y,10.0,4.5123
2014-01-24,15y,15.0,4.7323
2014-01-24,20y,20.0,4.9655
2014-01-24,30y,30.0,5.0675
2014-01-24,40y,40.0,5.1409
2014-01-24,50y,50.0,5.1958
